"YEAR","MONTH","DAY","AVG_TSFC_F","MAX_TSFC_F","MIN_TSFC_F","AVG_TDEW_F","MAX_TDEW_F","MIN_TDEW_F","AVG_RH_PCT","MAX_RH_PCT","MIN_RH_PCT","AVG_CLDCOV_PCT","MAX_CLDCOV_PCT","MIN_CLDCOV_PCT","AVG_TAPP_F","MAX_TAPP_F","MIN_TAPP_F","TOT_PCPPREVHR_IN","AVG_SPD_MPH","MAX_SPD_MPH","MIN_SPD_MPH","AVG_TSFC_F_DIFF1","MAX_TSFC_F_DIFF1","MIN_TSFC_F_DIFF1","AVG_TDEW_F_DIFF1","MAX_TDEW_F_DIFF1","MIN_TDEW_F_DIFF1","AVG_RH_PCT_DIFF1","MAX_RH_PCT_DIFF1","MIN_RH_PCT_DIFF1","AVG_CLDCOV_PCT_DIFF1","MAX_CLDCOV_PCT_DIFF1","MIN_CLDCOV_PCT_DIFF1","AVG_TAPP_F_DIFF1","MAX_TAPP_F_DIFF1","MIN_TAPP_F_DIFF1","TOT_PCPPREVHR_IN_DIFF1","AVG_SPD_MPH_DIFF1","MAX_SPD_MPH_DIFF1","MIN_SPD_MPH_DIFF1","AVG_TSFC_F_DIFF2","MAX_TSFC_F_DIFF2","MIN_TSFC_F_DIFF2","AVG_TDEW_F_DIFF2","MAX_TDEW_F_DIFF2","MIN_TDEW_F_DIFF2","AVG_RH_PCT_DIFF2","MAX_RH_PCT_DIFF2","MIN_RH_PCT_DIFF2","AVG_CLDCOV_PCT_DIFF2","MAX_CLDCOV_PCT_DIFF2","MIN_CLDCOV_PCT_DIFF2","AVG_TAPP_F_DIFF2","MAX_TAPP_F_DIFF2","MIN_TAPP_F_DIFF2","TOT_PCPPREVHR_IN_DIFF2","AVG_SPD_MPH_DIFF2","MAX_SPD_MPH_DIFF2","MIN_SPD_MPH_DIFF2"
2012,12,4,53.93,62.6,44.6,34.41,55.3,24.7,49,79,33,68,100,0,50.75,61.2,37.7,0.02,10,17,6,-7.32,-9,-1.8,-20.3,-5.4,-19.8,-31,-21,-27,-31,0,-95,-9.9,-15,-7.5,-0.1,-2,-6,4,-3.2,-1.8,-3.6,-15.12,3.6,-19.8,-27,-9,-30,-29,0,-90,-4.75,-2.9,-7.4,-0.16,2,0,3
2012,12,5,36.05,42.8,30.2,22.75,28.3,15.7,58,70,45,38,87,10,29.44,37,21.3,0,8,14,5,-17.88,-19.8,-14.4,-11.66,-27,-9,9,-9,12,-30,-13,10,-21.31,-24.2,-16.4,-0.02,-2,-3,-1,-25.2,-28.8,-16.2,-31.96,-32.4,-28.8,-22,-30,-15,-61,-13,-85,-31.21,-39.2,-23.9,-0.12,-4,-9,3
2012,12,6,40.1,46.4,33.8,30.48,37.3,24.7,68,75,57,91,100,73,34.74,43.5,25.8,0,8,12,5,4.05,3.6,3.6,7.73,9,9,10,5,12,53,13,63,5.3,6.5,4.5,0,0,-2,0,-13.83,-16.2,-10.8,-3.93,-18,0,19,-4,24,23,0,73,-16.01,-17.7,-11.9,-0.02,-2,-5,-1
2012,12,7,44.23,46.4,42.8,37.68,40.9,35.5,78,87,70,99,100,96,40.54,44.6,37,0.12,6,10,1,4.13,0,9,7.2,3.6,10.8,10,12,13,8,0,23,5.8,1.1,11.2,0.12,-2,-2,-4,8.18,3.6,12.6,14.93,12.6,19.8,20,17,25,61,13,86,11.1,7.6,15.7,0.12,-2,-4,-4
2012,12,8,40.48,42.8,39.2,33.7,39.1,28.3,77,93,61,100,100,100,33.83,39.2,30.8,0.05,11,15,6,-3.75,-3.6,-3.6,-3.98,-1.8,-7.2,-1,6,-9,1,0,4,-6.71,-5.4,-6.2,-0.07,5,5,5,0.38,-3.6,5.4,3.22,1.8,3.6,9,18,4,9,0,27,-0.91,-4.3,5,0.05,3,3,1
2012,12,9,39.2,42.8,37.4,35.13,39.1,30.1,85,93,75,98,100,92,33.16,41,28.5,0.12,9,15,0,-1.28,0,-1.8,1.43,0,1.8,8,0,14,-2,0,-8,-0.67,1.8,-2.3,0.07,-2,0,-6,-5.03,-3.6,-5.4,-2.55,-1.8,-5.4,7,6,5,-1,0,-4,-7.38,-3.6,-8.5,0,3,5,-1
2012,12,10,32.83,39.2,28.4,25.83,33.7,19.3,75,86,64,100,100,100,24.45,31.6,19.3,0.03,11,18,5,-6.37,-3.6,-9,-9.3,-5.4,-10.8,-10,-7,-11,2,0,8,-8.71,-9.4,-9.2,-0.09,2,3,5,-7.65,-3.6,-10.8,-7.87,-5.4,-9,-2,-7,3,0,0,0,-9.38,-7.6,-11.5,-0.02,0,3,-1
2012,12,11,30.58,35.6,24.8,20.73,24.7,17.5,67,80,48,29,100,0,22.42,27.1,16,0,9,15,5,-2.25,-3.6,-3.6,-5.1,-9,-1.8,-8,-6,-16,-71,0,-100,-2.03,-4.5,-3.3,-0.03,-2,-3,0,-8.62,-7.2,-12.6,-14.4,-14.4,-12.6,-18,-13,-27,-69,0,-92,-10.74,-13.9,-12.5,-0.12,0,0,5
2012,12,12,36.27,44.6,28.4,23.24,26.5,21.1,60,74,39,0,3,0,29.34,38.1,20.4,0,9,15,6,5.69,9,3.6,2.51,1.8,3.6,-7,-6,-9,-29,-97,0,6.92,11,4.4,0,0,0,1,3.44,5.4,0,-2.59,-7.2,1.8,-15,-12,-25,-100,-97,-100,4.89,6.5,1.1,-0.03,-2,-3,1
2012,12,13,39.88,48.2,33.8,25.47,30.1,21.1,57,70,39,27,54,0,32.95,42.1,25.8,0,12,18,7,3.61,3.6,5.4,2.23,3.6,0,-3,-4,0,27,51,0,3.61,4,5.4,0,3,3,1,9.3,12.6,9,4.74,5.4,3.6,-10,-10,-9,-2,-46,0,10.53,15,9.8,0,3,3,2
2012,12,14,40.55,48.2,30.2,27.85,31.9,24.7,61,80,43,47,98,0,36.69,45.7,23.9,0,5,9,3,0.67,0,-3.6,2.38,1.8,3.6,4,10,4,20,44,0,3.74,3.6,-1.9,0,-7,-9,-4,4.28,3.6,1.8,4.61,5.4,3.6,1,6,4,47,95,0,7.35,7.6,3.5,0,-4,-6,-3
2012,12,15,46.33,50,42.8,38.28,46.3,28.3,74,87,53,96,100,87,41.33,47.2,36.5,0.25,10,15,6,5.78,1.8,12.6,10.43,14.4,3.6,13,7,10,49,2,87,4.64,1.5,12.6,0.25,5,6,3,6.45,1.8,9,12.81,16.2,7.2,17,17,14,69,46,87,8.38,5.1,10.7,0.25,-2,-3,-1
2012,12,16,44.38,51.8,39.2,38.8,44.5,31.9,81,87,75,98,100,92,38.98,48.2,33,0,10,15,7,-1.95,1.8,-3.6,0.52,-1.8,3.6,7,0,22,2,0,5,-2.35,1,-3.5,-0.25,0,0,1,3.83,3.6,9,10.95,12.6,7.2,20,7,32,51,2,92,2.29,2.5,9.1,0,5,6,4
2012,12,17,38.68,41,33.8,29.95,31.9,26.5,71,75,65,89,100,43,34.48,40,27.7,0,5,8,2,-5.7,-10.8,-5.4,-8.85,-12.6,-5.4,-10,-12,-10,-9,0,-49,-4.5,-8.2,-5.3,0,-5,-7,-5,-7.65,-9,-9,-8.33,-14.4,-1.8,-3,-12,12,-7,0,-44,-6.85,-7.2,-8.8,-0.25,-5,-7,-4
2012,12,18,37.25,42.8,32,29.8,35.5,24.7,74,80,70,82,100,36,31.36,41.1,25.8,0.1,8,17,3,-1.43,1.8,-1.8,-0.15,3.6,-1.8,3,5,5,-7,0,-7,-3.12,1.1,-1.9,0.1,3,9,1,-7.13,-9,-7.2,-9,-9,-7.2,-7,-7,-5,-16,0,-56,-7.62,-7.1,-7.2,0.1,-2,2,-4
2012,12,19,38,42.8,33.8,30.85,35.5,26.5,75,81,65,95,100,68,32.58,37,26.6,0.07,8,16,3,0.75,0,1.8,1.05,0,1.8,1,1,-5,13,0,32,1.22,-4.1,0.8,-0.03,0,-1,0,-0.68,1.8,0,0.9,3.6,0,4,6,0,6,0,25,-1.9,-3,-1.1,0.07,3,8,1
2012,12,20,42.28,50,33.8,37.68,46.3,28.3,84,87,75,98,100,92,34.45,44.7,22.8,1.93,16,22,9,4.28,7.2,0,6.83,10.8,1.8,9,6,10,3,0,24,1.87,7.7,-3.8,1.86,8,6,6,5.03,7.2,1.8,7.88,10.8,3.6,10,7,5,16,0,56,3.09,3.6,-3,1.83,8,5,6
2012,12,21,27.58,33.8,21.2,19.41,30.1,13.6,70,86,63,100,100,100,14.78,22.3,10.1,0.21,19,26,8,-14.7,-16.2,-12.6,-18.27,-16.2,-14.7,-14,-1,-12,2,0,8,-19.67,-22.4,-12.7,-1.72,3,4,-1,-10.42,-9,-12.6,-11.44,-5.4,-12.9,-5,5,-2,5,0,32,-17.8,-14.7,-16.5,0.14,11,10,5
2012,12,22,25.25,33.8,17.6,16.14,21.1,12.7,66,80,47,40,100,0,18.24,28.6,9.5,0,6,10,3,-2.33,0,-3.6,-3.27,-9,-0.9,-4,-6,-16,-60,0,-100,3.46,6.3,-0.6,-0.21,-13,-16,-5,-17.03,-16.2,-16.2,-21.54,-25.2,-15.6,-18,-7,-28,-58,0,-92,-16.21,-16.1,-13.3,-1.93,-10,-12,-6
2012,12,23,30.43,35.6,21.2,22.98,28.3,17.5,74,86,64,58,100,0,22.44,30.7,6.4,0,9,22,3,5.18,1.8,3.6,6.84,7.2,4.8,8,6,17,18,0,0,4.2,2.1,-3.1,0,3,12,0,2.85,1.8,0,3.57,-1.8,3.9,4,0,1,-42,0,-100,7.66,8.4,-3.7,-0.21,-10,-4,-5
2012,12,24,33.05,35.6,30.2,24.48,26.5,21.1,70,75,64,90,100,53,25.16,30.7,20.2,0.03,10,14,6,2.62,0,9,1.5,-1.8,3.6,-4,-11,0,32,0,53,2.72,0,13.8,0.03,1,-8,3,7.8,1.8,12.6,8.34,5.4,8.4,4,-5,17,50,0,53,6.92,2.1,10.7,0.03,4,4,3
2012,12,25,30.43,33.8,28.4,21.55,26.5,17.5,70,86,60,100,100,100,21.35,25.8,18,0.05,11,18,6,-2.62,-1.8,-1.8,-2.93,0,-3.6,0,11,-4,10,0,47,-3.81,-4.9,-2.2,0.02,1,4,0,0,-1.8,7.2,-1.43,-1.8,0,-4,0,-4,42,0,100,-1.09,-4.9,11.6,0.05,2,-4,3
2012,12,26,33.2,33.8,30.2,21.93,24.7,21.1,63,69,60,99,100,98,22.02,23.9,18.6,0.03,18,25,14,2.77,0,1.8,0.38,-1.8,3.6,-7,-17,0,-1,0,-2,0.67,-1.9,0.6,-0.02,7,7,8,0.15,-1.8,0,-2.55,-1.8,0,-7,-6,-4,9,0,45,-3.14,-6.8,-1.6,0,8,11,8
2012,12,27,30.5,33.8,28.4,23.58,26.5,19.3,75,86,64,100,100,100,22.69,30.6,17.5,0.01,9,14,2,-2.7,0,-1.8,1.65,1.8,-1.8,12,17,4,1,0,2,0.67,6.7,-1.1,-0.02,-9,-11,-12,0.07,0,0,2.03,0,1.8,5,0,4,0,0,0,1.34,4.8,-0.5,-0.04,-2,-4,-4
2012,12,28,31.25,32,30.2,25.68,26.5,22.9,79,86,74,99,100,99,26.13,32,21.9,0,5,10,1,0.75,-1.8,1.8,2.1,0,3.6,4,0,10,-1,0,-1,3.44,1.4,4.4,-0.01,-4,-4,-1,-1.95,-1.8,0,3.75,1.8,1.8,16,17,14,0,0,1,4.11,8.1,3.3,-0.03,-13,-15,-13
2012,12,29,28.33,32,21.2,22.15,28.3,15.7,77,93,68,98,100,96,18.51,26.4,7.8,0.01,12,17,5,-2.92,0,-9,-3.53,1.8,-7.2,-2,7,-6,-1,0,-3,-7.62,-5.6,-14.1,0.01,7,7,4,-2.17,-1.8,-7.2,-1.43,1.8,-3.6,2,7,4,-2,0,-4,-4.18,-4.2,-9.7,0,3,3,3
2012,12,30,25.7,33.8,15.8,17.26,24.7,12.7,68,79,55,99,100,97,15.93,27.7,3.4,0,10,16,6,-2.63,1.8,-5.4,-4.89,-3.6,-3,-9,-14,-13,1,0,1,-2.58,1.3,-4.4,-0.01,-2,-1,1,-5.55,1.8,-14.4,-8.42,-1.8,-10.2,-11,-7,-19,0,0,-2,-10.2,-4.3,-18.5,0,5,6,5
2012,12,31,31.25,35.6,21.2,20.83,24.7,12.7,65,69,55,99,100,97,22.3,28,8.9,0,11,16,6,5.55,1.8,5.4,3.57,0,0,-3,-10,0,0,0,0,6.37,0.3,5.5,0,1,0,0,2.92,3.6,0,-1.32,-3.6,-3,-12,-24,-13,1,0,1,3.79,1.6,1.1,-0.01,-1,-1,1
2013,1,1,19.7,26.6,14,7.52,12.7,2.8,52,63,30,43,100,0,9.69,19.1,2.9,0,8,13,6,-11.55,-9,-7.2,-13.31,-12,-9.9,-13,-6,-25,-56,0,-97,-12.61,-8.9,-6,0,-3,-3,0,-6,-7.2,-1.8,-9.74,-12,-9.9,-16,-16,-25,-56,0,-97,-6.24,-8.6,-0.5,0,-2,-3,0
2013,1,2,19.03,28.4,12.2,7.78,12.7,2.4,56,73,39,10,65,0,9.07,20.4,-0.2,0,9,14,3,-0.67,1.8,-1.8,0.26,0,-0.4,4,10,9,-33,-35,0,-0.62,1.3,-3.1,0,1,1,-3,-12.22,-7.2,-9,-13.05,-12,-10.3,-9,4,-16,-89,-35,-97,-13.23,-7.6,-9.1,0,-2,-2,-3
2013,1,3,26.45,30.2,19.4,17.85,22.9,13.6,69,80,63,98,100,89,16.34,21.3,8.6,0,11,14,7,7.42,1.8,7.2,10.07,10.2,11.2,13,7,24,88,35,89,7.27,0.9,8.8,0,2,0,4,6.75,3.6,5.4,10.33,10.2,10.8,17,17,33,55,0,89,6.65,2.2,5.7,0,3,1,1
2013,1,4,24.95,37.4,14,15.55,19.3,11,65,79,44,49,100,2,13.2,28.2,-0.2,0,14,21,9,-1.5,7.2,-5.4,-2.3,-3.6,-2.6,-4,-1,-19,-49,0,-87,-3.14,6.9,-8.8,0,3,7,2,5.92,9,1.8,7.77,6.6,8.6,9,6,5,39,35,2,4.13,7.8,0,0,5,7,6
2013,1,5,31.1,37.4,23,24.1,31.9,17.5,75,87,60,99,100,98,23.08,29.8,13.8,0.04,10,16,5,6.15,0,9,8.55,12.6,6.5,10,8,16,50,0,96,9.88,1.6,14,0.04,-4,-5,-4,4.65,7.2,3.6,6.25,9,3.9,6,7,-3,1,0,9,6.74,8.5,5.2,0.04,-1,2,-2
2013,1,6,29.75,37.4,23,21.93,31.9,17.5,73,87,59,99,100,93,20.53,29.3,12.4,0.01,11,17,5,-1.35,0,0,-2.17,0,0,-2,0,-1,0,0,-5,-2.55,-0.5,-1.4,-0.03,1,1,0,4.8,0,9,6.38,12.6,6.5,8,8,15,50,0,91,7.33,1.1,12.6,0.01,-3,-4,-4
2013,1,7,28.48,39.2,19.4,19.53,24.7,15.7,70,86,48,31,78,11,19,29,9.5,0,12,22,3,-1.27,1.8,-3.6,-2.4,-7.2,-1.8,-3,-1,-11,-68,-22,-82,-1.53,-0.3,-2.9,-0.01,1,5,-2,-2.62,1.8,-3.6,-4.57,-7.2,-1.8,-5,-1,-12,-68,-22,-87,-4.08,-0.8,-4.3,-0.04,2,6,-2
2013,1,8,34.18,42.8,28.4,24.48,28.3,21.1,68,80,52,75,100,17,27.33,37,19.7,0,8,14,5,5.7,3.6,9,4.95,3.6,5.4,-2,-6,4,44,22,6,8.33,8,10.2,0,-4,-8,2,4.43,5.4,5.4,2.55,-3.6,3.6,-5,-7,-7,-24,0,-76,6.8,7.7,7.3,-0.01,-3,-3,0
2013,1,9,40.93,51.8,33.8,23.72,30.1,13.6,53,75,23,58,93,0,33.77,45.3,26.2,0,14,24,3,6.75,9,5.4,-0.76,1.8,-7.5,-15,-5,-29,-17,-7,-17,6.44,8.3,6.5,0,6,10,-2,12.45,12.6,14.4,4.19,5.4,-2.1,-17,-11,-25,27,15,-11,14.77,16.3,16.7,0,2,2,0
2013,1,10,36.43,46.4,26.6,25.69,39.1,19.3,67,93,36,99,100,99,30.89,40.4,22.8,0.96,8,15,2,-4.5,-5.4,-7.2,1.97,9,5.7,14,18,13,41,7,99,-2.88,-4.9,-3.4,0.96,-6,-9,-1,2.25,3.6,-1.8,1.21,10.8,-1.8,-1,13,-16,24,0,82,3.56,3.4,3.1,0.96,0,1,-3
2013,1,11,50.38,53.6,42.8,47.12,53.4,42.7,89,100,82,98,100,93,45.86,50.7,38,1.04,12,18,6,13.95,7.2,16.2,21.43,14.3,23.4,22,7,46,-1,0,-6,14.97,10.3,15.2,0.08,4,3,4,9.45,1.8,9,23.4,23.3,29.1,36,25,59,40,7,93,12.09,5.4,11.8,1.04,-2,-6,3
2013,1,12,44.6,53.6,32,36.03,46.3,22.9,72,82,60,92,100,78,38.84,49.3,22,0.18,12,16,5,-5.78,0,-10.8,-11.09,-7.1,-19.8,-17,-18,-22,-6,0,-15,-7.02,-1.4,-16,-0.86,0,-2,-1,8.17,7.2,5.4,10.34,7.2,3.6,5,-11,24,-7,0,-21,7.95,8.9,-0.8,-0.78,4,1,3
2013,1,13,24.88,32,15.8,19.96,28.3,9.4,79,93,67,91,100,56,14.73,24.3,2,0.18,10,16,6,-19.72,-21.6,-16.2,-16.07,-18,-13.5,7,11,7,-1,0,-22,-24.11,-25,-20,0,-2,0,1,-25.5,-21.6,-27,-27.16,-25.1,-33.3,-10,-7,-15,-7,0,-37,-31.13,-26.4,-36,-0.86,-2,-2,0
2013,1,14,18.28,26.6,12.2,9.85,13.6,5.6,64,73,46,19,65,0,9.73,23.7,-1.1,0,6,14,2,-6.6,-5.4,-3.6,-10.11,-14.7,-3.8,-15,-20,-21,-72,-35,-56,-5,-0.6,-3.1,-0.18,-4,-2,-4,-26.32,-27,-19.8,-26.18,-32.7,-17.3,-8,-9,-14,-73,-35,-78,-29.11,-25.6,-23.1,-0.18,-6,-2,-3
2013,1,15,23.45,30.2,15.8,12.97,15.7,11,60,73,43,17,85,0,18.27,26.7,10.2,0,3,8,2,5.17,3.6,3.6,3.12,2.1,5.4,-4,0,-3,-2,20,0,8.54,3,11.3,0,-3,-6,0,-1.43,-1.8,0,-6.99,-12.6,1.6,-19,-20,-24,-74,-15,-56,3.54,2.4,8.2,-0.18,-7,-8,-4
2013,1,16,28.48,37.4,19.4,18.13,24.7,13.6,65,86,47,27,100,0,19.73,28,8.6,0,11,23,3,5.03,7.2,3.6,5.16,9,2.6,5,13,4,10,15,0,1.46,1.3,-1.6,0,8,15,1,10.2,10.8,7.2,8.28,11.1,8,1,13,1,8,35,0,10,4.3,9.7,0,5,9,1
2013,1,17,27.2,32,21.2,13.73,26.5,4.6,54,86,31,33,100,0,18.56,28.7,11.7,0,9,16,3,-1.28,-5.4,1.8,-4.4,1.8,-9,-11,0,-16,6,0,0,-1.17,0.7,3.1,0,-2,-7,0,3.75,1.8,5.4,0.76,10.8,-6.4,-6,13,-12,16,15,0,0.29,2,1.5,0,6,8,1
2013,1,18,31.26,41,21.2,20.33,26.5,13.6,64,79,48,46,97,3,22.38,32.2,11.7,0,13,21,5,4.06,9,0,6.6,0,9,10,-7,17,13,-3,3,3.82,3.5,0,0,4,5,2,2.78,3.6,1.8,2.2,1.8,0,-1,-7,1,19,-3,3,2.65,4.2,3.1,0,2,-2,2
2013,1,19,41.9,48.2,35.6,28.75,33.7,17.5,59,66,48,76,100,0,33.95,42.3,24.2,0,16,28,12,10.64,7.2,14.4,8.42,7.2,3.9,-5,-13,0,30,3,-3,11.57,10.1,12.5,0,3,7,7,14.7,16.2,14.4,15.02,7.2,12.9,5,-20,17,43,0,0,15.39,13.6,12.5,0,7,12,9
2013,1,20,18.43,28.4,14,4.88,11,2.8,47,57,41,53,96,10,5.39,15.1,-1.4,0,13,21,8,-23.47,-19.8,-21.6,-23.87,-22.7,-14.7,-12,-9,-7,-23,-4,10,-28.56,-27.2,-25.6,0,-3,-7,-4,-12.83,-12.6,-7.2,-15.45,-15.5,-10.8,-17,-22,-7,7,-1,7,-16.99,-17.1,-13.1,0,0,0,3
2013,1,21,10.4,15.8,5,-3.37,2.8,-8,49,61,40,45,98,8,-6.14,3.4,-13,0,15,21,10,-8.03,-12.6,-9,-8.25,-8.2,-10.8,2,4,-1,-8,2,-2,-11.53,-11.7,-11.6,0,2,0,2,-31.5,-32.4,-30.6,-32.12,-30.9,-25.5,-10,-5,-8,-31,-2,8,-40.09,-38.9,-37.2,0,-1,-7,-2
2013,1,22,6.28,10.4,-0.4,-6.65,-4.3,-8.6,51,65,40,53,81,19,-9.03,-1.5,-16.2,0,11,15,7,-4.12,-5.4,-5.4,-3.28,-7.1,-0.6,2,4,0,8,-17,11,-2.89,-4.9,-3.2,0,-4,-6,-3,-12.15,-18,-14.4,-11.53,-15.3,-11.4,4,8,-1,0,-15,9,-14.42,-16.6,-14.8,0,-2,-6,-1
2013,1,23,15.43,19.4,10.4,5.3,13.9,-4.3,58,79,47,88,100,62,3.7,10.4,-1.8,0,9,20,3,9.15,9,10.8,11.95,18.2,4.3,7,14,7,35,19,43,12.73,11.9,14.4,0,-2,5,-4,5.03,3.6,5.4,8.67,11.1,3.7,9,18,7,43,2,54,9.84,7,11.2,0,-6,-1,-7
2013,1,24,14.38,21.2,6.8,2,9.4,-4.6,52,67,32,94,100,80,1.83,16.4,-10.7,0.06,10,18,3,-1.05,1.8,-3.6,-3.3,-4.5,-0.3,-6,-12,-15,6,0,18,-1.87,6,-8.9,0.06,1,-2,0,8.1,10.8,7.2,8.65,13.7,4,1,2,-8,41,19,61,10.86,17.9,5.5,0.06,-1,3,-4
2013,1,25,22.85,28.4,19.4,13.54,17.5,6.2,65,79,49,96,100,81,12.29,23.2,6,0.04,10,20,5,8.47,7.2,12.6,11.54,8.1,10.8,13,12,17,2,0,1,10.46,6.8,16.7,-0.02,0,2,2,7.42,9,9,8.24,3.6,10.5,7,0,2,8,0,19,8.59,12.8,7.8,0.04,1,0,2
2013,1,26,21.88,28.4,12.2,10.95,15.7,7.3,58,79,39,46,99,0,13.43,24.6,2.9,0,7,16,1,-0.97,0,-7.2,-2.59,-1.8,1.1,-7,0,-10,-50,-1,-81,1.14,1.4,-3.1,-0.04,-3,-4,-4,7.5,7.2,5.4,8.95,6.3,11.9,6,12,7,-48,-1,-80,11.6,8.2,13.6,-0.06,-3,-2,-2
2013,1,27,29.45,35.6,24.8,21.18,33.7,15.7,71,93,59,93,100,66,20.11,28.6,14.6,0.82,11,25,3,7.57,7.2,12.6,10.23,18,8.4,13,14,20,47,1,66,6.68,4,11.7,0.82,4,9,2,6.6,7.2,5.4,7.64,16.2,9.5,6,14,10,-3,0,-15,7.82,5.4,8.6,0.78,1,5,-2
2013,1,28,44.38,50,37.4,41.34,48.1,35.5,89,100,76,96,100,78,38.98,49.7,28.9,0.11,10,16,3,14.93,14.4,12.6,20.16,14.4,19.8,18,7,17,3,0,12,18.87,21.1,14.3,-0.71,-1,-9,0,22.5,21.6,25.2,30.39,32.4,28.2,31,21,37,50,1,78,25.55,25.1,26,0.11,3,0,2
2013,1,29,56.6,60.8,39.2,53.42,57.1,39,89,100,82,100,100,100,54.02,58.7,35,0.89,12,20,5,12.22,10.8,1.8,12.08,9,3.5,0,0,6,4,0,22,15.04,9,6.1,0.78,2,4,2,27.15,25.2,14.4,32.24,23.4,23.3,18,7,23,7,0,34,33.91,30.1,20.4,0.07,1,-5,2
2013,1,30,35.98,53.6,23,32.73,51.7,15.7,88,94,74,99,100,99,28.47,52.1,9.3,0.47,10,24,1,-20.62,-7.2,-16.2,-20.69,-5.4,-23.3,-1,-6,-8,-1,0,-1,-25.55,-6.6,-25.7,-0.42,-2,4,-4,-8.4,3.6,-14.4,-8.61,3.6,-19.8,-1,-6,-2,3,0,21,-10.51,2.4,-19.6,0.36,0,8,-2
2013,1,31,15.13,21.2,6.8,7.94,15.7,-1.4,67,85,62,100,100,100,-1.15,6.8,-12.9,0,17,21,12,-20.85,-32.4,-16.2,-24.79,-36,-17.1,-21,-9,-12,1,0,1,-29.62,-45.3,-22.2,-0.47,7,-3,11,-41.47,-39.6,-32.4,-45.48,-41.4,-40.4,-22,-15,-20,0,0,0,-55.17,-51.9,-47.9,-0.89,5,1,7
2013,2,1,8,15.8,1.4,-0.68,11,-6.8,63,73,56,90,100,49,-7.79,6.1,-16.9,0.05,12,17,7,-7.13,-5.4,-5.4,-8.62,-4.7,-5.4,-4,-12,-6,-10,0,-51,-6.64,-0.7,-4,0.05,-5,-4,-5,-27.98,-37.8,-21.6,-33.41,-40.7,-22.5,-25,-21,-18,-9,0,-50,-36.26,-46,-26.2,-0.42,2,-7,6
2013,2,2,17.6,24.8,10.4,11.82,19.3,0.6,74,86,61,96,100,80,6.98,16.9,-2.4,0.16,8,12,6,9.6,9,9,12.5,8.3,7.4,11,13,5,6,0,31,14.77,10.8,14.5,0.11,-4,-5,-1,2.47,3.6,3.6,3.88,3.6,2,7,1,-1,-4,0,-20,8.13,10.1,10.5,0.16,-9,-9,-6
2013,2,3,17,21.2,10.4,9.87,15.7,0.6,68,85,58,80,99,43,6.18,11.7,-0.4,0.01,9,16,5,-0.6,-3.6,0,-1.95,-3.6,0,-6,-1,-3,-16,-1,-37,-0.8,-5.2,2,-0.15,1,4,-1,9,5.4,9,10.55,4.7,7.4,5,12,2,-10,-1,-6,13.97,5.6,16.5,-0.04,-3,-1,-2
2013,2,4,24.43,28.4,19.4,19.14,22.9,13.6,80,93,73,98,100,94,15.78,22.2,8.6,0.3,8,14,3,7.43,7.2,9,9.27,7.2,13,12,8,15,18,1,51,9.6,10.5,9,0.29,-1,-2,-2,6.83,3.6,9,7.32,3.6,13,6,7,12,2,0,14,8.8,5.3,11,0.14,0,2,-3
2013,2,5,24.28,30.2,12.2,18.61,26.5,8.9,77,86,64,73,100,37,15.8,24.3,4.3,0.13,8,16,3,-0.15,1.8,-7.2,-0.53,3.6,-4.7,-3,-7,-9,-25,0,-57,0.02,2.1,-4.3,-0.17,0,2,0,7.28,9,1.8,8.74,10.8,8.3,9,1,6,-7,1,-6,9.62,12.6,4.7,0.12,-1,0,-2
2013,2,6,30.84,37.4,19.4,20.77,26.5,13.9,66,79,55,63,100,24,23.58,31.7,8.3,0,8,10,2,6.56,7.2,7.2,2.16,0,5,-11,-7,-9,-10,0,-13,7.78,7.4,4,-0.13,0,-6,-1,6.41,9,0,1.63,3.6,0.3,-14,-14,-18,-35,0,-70,7.8,9.5,-0.3,-0.3,0,-4,-1
2013,2,7,34.18,35.6,33.8,29.05,31.9,26.5,81,87,75,99,100,98,28.17,31.7,24.8,0.67,7,13,5,3.34,-1.8,14.4,8.28,5.4,12.6,15,8,20,36,0,74,4.59,0,16.5,0.67,-1,3,3,9.9,5.4,21.6,10.44,5.4,17.6,4,1,11,26,0,61,12.37,7.4,20.5,0.54,-1,-3,2
2013,2,8,28.63,33.8,26.6,22.98,30.1,21.1,79,86,74,100,100,100,19,24.8,13.4,0.04,12,18,3,-5.55,-1.8,-7.2,-6.07,-1.8,-5.4,-2,-1,-1,1,0,2,-9.17,-6.9,-11.4,-0.63,5,5,-2,-2.21,-3.6,7.2,2.21,3.6,7.2,13,7,19,37,0,76,-4.58,-6.9,5.1,0.04,4,8,1
2013,2,9,31.18,35.6,28.4,21.93,26.5,19.3,68,75,64,57,100,0,23.93,29.6,18.8,0,8,15,2,2.55,1.8,1.8,-1.05,-3.6,-1.8,-11,-11,-10,-43,0,-100,4.93,4.8,5.4,-0.04,-4,-3,-1,-3,0,-5.4,-7.12,-5.4,-7.2,-13,-12,-11,-42,0,-98,-4.24,-2.1,-6,-0.67,1,2,-3
2013,2,10,41.08,50,33.8,35.28,46.3,24.7,80,93,64,91,100,45,34.15,43.5,26.4,0.49,13,22,6,9.9,14.4,5.4,13.35,19.8,5.4,12,18,0,34,0,45,10.22,13.9,7.6,0.49,5,7,4,12.45,16.2,7.2,12.3,16.2,3.6,1,7,-10,-9,0,-55,15.15,18.7,13,0.45,1,4,3
