WsWaIdx,SiteName,Month,Day,Year,avg_Tsfc_F,max_Tsfc_F,min_Tsfc_F,tot_Tsfc_F,avg_Tdew_F,max_Tdew_F,min_Tdew_F,tot_Tdew_F,avg_Twet_F,max_Twet_F,min_Twet_F,tot_Twet_F,avg_Rh_PCT,max_Rh_PCT,min_Rh_PCT,tot_Rh_PCT,avg_Psfc_MB,max_Psfc_MB,min_Psfc_MB,tot_Psfc_MB,avg_CldCov_PCT,max_CldCov_PCT,min_CldCov_PCT,tot_CldCov_PCT,avg_Twc_F,max_Twc_F,min_Twc_F,tot_Twc_F,avg_Tapp_F,max_Tapp_F,min_Tapp_F,tot_Tapp_F,avg_Spd_KTS,max_Spd_KTS,min_Spd_KTS,tot_Spd_KTS,avg_Dir_DEG,max_Dir_DEG,min_Dir_DEG,tot_Dir_DEG,avg_PcpPrevHr_IN,max_PcpPrevHr_IN,min_PcpPrevHr_IN,tot_PcpPrevHr_IN,avg_DnSol_WsqM,max_DnSol_WsqM,min_DnSol_WsqM,tot_DnSol_WsqM,avg_DiffHorz_WsqM,max_DiffHorz_WsqM,min_DiffHorz_WsqM,tot_DiffHorz_WsqM,avg_DirNormIr_WsqM,max_DirNormIr_WsqM,min_DirNormIr_WsqM,tot_DirNormIr_WsqM,avg_Spd_MPH,max_Spd_MPH,min_Spd_MPH,tot_Spd_MPH
39899,KMDW,10,9,2011,67.930000,78.8,57.2,1630.2,50.100000,55.3,48.1,1202.5,57.320000,62.0,52.2,1375.6,54,73,34,1315,1003.610000,1005.9,1001.2,24086.6,12,97,0,299,67.930000,78.8,57.2,1630.2,68.260000,78.8,57.2,1638.2,5,10,2,123,132,360,70,3170,0.000000,0.00,0.00,0.00,185,682,0,4462,45,135,0,1085,269,820,0,6467,5,12,2,139
39899,KMDW,10,10,2011,67.630000,77.0,59.0,1623.0,49.430000,53.5,48.1,1186.2,56.840000,59.7,52.8,1364.1,53,72,36,1286,998.330000,1001.2,995.2,23959.9,40,94,0,975,67.630000,77.0,59.0,1623.0,68.570000,77.3,59.0,1645.7,5,11,3,134,149,190,110,3580,0.000000,0.00,0.00,0.00,161,570,0,3880,68,257,0,1638,184,768,0,4424,6,13,3,155
39899,KMDW,10,11,2011,68.000000,77.0,57.2,1632.0,52.730000,55.3,48.2,1265.4,58.650000,62.2,54.0,1407.5,59,82,44,1423,993.040000,995.2,990.6,23832.9,64,97,16,1554,67.990000,77.0,57.2,1631.7,68.890000,78.0,57.2,1653.4,4,9,3,113,139,190,80,3340,0.000000,0.00,0.00,0.00,160,633,0,3849,57,240,0,1373,194,768,0,4657,5,10,3,129
39899,KMDW,10,12,2011,67.180000,75.2,59.0,1612.2,50.030000,53.6,46.3,1200.8,56.980000,61.1,52.0,1367.6,54,68,38,1316,986.440000,990.2,981.9,23674.5,52,98,1,1250,67.100000,75.2,58.5,1610.3,68.140000,77.0,58.5,1635.4,6,9,3,149,142,200,80,3430,0.000000,0.00,0.00,0.00,173,651,0,4175,45,136,0,1089,247,790,0,5939,7,10,3,172
39899,KMDW,10,13,2011,60.130000,64.4,53.6,1443.0,55.450000,58.9,46.3,1330.8,57.340000,59.7,49.8,1376.1,85,94,64,2049,978.300000,981.6,975.9,23479.3,98,100,90,2355,59.460000,64.4,50.4,1427.0,59.460000,64.4,50.4,1427.0,5,9,3,136,230,300,130,5540,0.030000,0.15,0.00,0.76,55,206,0,1325,51,197,0,1238,11,178,0,270,6,10,3,158
39899,KMDW,10,14,2011,54.350000,60.8,48.2,1304.4,40.680000,44.5,37.3,976.3,47.430000,50.4,45.4,1138.2,61,82,47,1475,980.440000,983.6,977.9,23530.5,34,98,4,824,50.430000,57.7,43.0,1210.3,50.430000,57.7,43.0,1210.3,13,21,7,314,268,280,250,6450,0.000000,0.05,0.00,0.06,145,548,0,3486,64,288,0,1553,162,742,0,3908,15,24,8,362
39899,KMDW,10,15,2011,54.430000,60.8,46.4,1306.2,36.300000,39.1,33.8,871.3,45.630000,48.3,42.2,1095.2,52,71,36,1251,987.430000,990.2,983.6,23698.4,40,99,1,973,50.500000,58.5,40.4,1211.9,50.500000,58.5,40.4,1211.9,12,19,6,307,260,280,240,6240,0.000000,0.00,0.00,0.00,172,651,0,4129,41,121,0,995,258,844,0,6197,14,22,7,354
39899,KMDW,10,16,2011,53.680000,60.8,48.2,1288.2,38.740000,46.3,33.7,929.7,46.360000,50.5,41.6,1112.6,58,87,36,1401,987.490000,989.6,984.6,23699.7,65,100,12,1582,51.310000,58.5,43.7,1231.4,51.310000,58.5,43.7,1231.4,7,14,1,179,227,290,50,5450,0.010000,0.05,0.00,0.16,90,397,0,2162,70,295,0,1695,36,288,0,877,8,16,1,206
39899,KMDW,10,17,2011,48.500000,55.4,39.2,1164.0,32.530000,35.5,30.2,780.7,41.280000,44.3,36.8,990.7,55,81,38,1334,988.800000,990.2,986.9,23731.3,59,100,1,1425,43.960000,52.1,32.0,1055.0,43.960000,52.1,32.0,1055.0,9,16,5,237,248,260,230,5960,0.000000,0.00,0.00,0.00,135,568,0,3250,58,257,0,1394,159,812,0,3839,11,18,6,275
39899,KMDW,10,18,2011,46.480000,53.6,39.2,1115.4,38.050000,46.3,33.7,913.2,42.490000,48.0,36.8,1019.8,73,93,54,1760,987.580000,988.2,986.9,23701.9,99,100,99,2398,43.440000,52.7,36.9,1042.6,43.440000,52.7,36.9,1042.6,6,15,1,149,210,360,0,5040,0.000000,0.01,0.00,0.02,87,349,0,2096,75,287,0,1814,22,100,0,545,7,17,1,172
39899,KMDW,10,19,2011,46.550000,48.2,44.6,1117.2,41.650000,44.5,39.1,999.6,44.110000,45.4,42.0,1058.7,83,93,71,1998,982.500000,986.2,977.3,23580.1,100,100,100,2400,39.430000,43.3,36.9,946.3,39.430000,43.3,36.9,946.3,16,22,10,388,80,360,0,1930,0.060000,0.12,0.01,1.33,21,108,0,524,21,108,0,524,0,0,0,0,18,25,12,444
39899,KMDW,10,20,2011,44.230000,46.4,42.8,1061.4,37.900000,40.9,35.5,909.6,41.260000,42.9,40.2,990.3,78,87,70,1890,981.940000,989.6,976.6,23566.6,99,100,95,2394,37.700000,43.5,33.5,904.8,37.700000,43.5,33.5,904.8,12,20,3,308,307,330,260,7390,0.020000,0.13,0.00,0.58,27,103,0,671,27,103,0,671,0,0,0,0,14,23,3,357
39899,KMDW,10,21,2011,45.650000,53.6,37.4,1095.6,34.300000,35.5,31.9,823.2,40.460000,44.3,35.8,971.0,66,87,47,1591,994.650000,996.2,990.2,23871.5,51,100,0,1228,42.670000,51.6,32.8,1024.1,42.670000,51.6,32.8,1024.1,5,8,3,124,276,360,200,6630,0.000000,0.00,0.00,0.00,102,404,0,2461,77,282,0,1851,54,239,0,1309,6,9,3,145
39899,KMDW,10,22,2011,51.280000,64.4,39.2,1230.6,36.660000,40.9,31.9,879.8,43.980000,51.1,36.0,1055.6,59,81,39,1438,994.840000,996.2,992.9,23876.1,33,95,0,815,49.450000,64.4,35.0,1186.7,49.450000,64.4,35.0,1186.7,5,9,3,128,215,260,180,5180,0.000000,0.01,0.00,0.01,126,551,0,3029,54,237,0,1298,150,747,0,3616,6,10,3,148
39899,KMDW,10,23,2011,56.150000,66.2,44.6,1347.6,41.310000,49.9,39.1,991.4,48.350000,52.3,42.0,1160.3,60,82,37,1446,991.470000,993.6,988.2,23795.2,38,97,3,913,54.560000,66.2,40.0,1309.5,54.560000,66.2,40.0,1309.5,6,11,3,160,230,310,190,5540,0.010000,0.05,0.00,0.15,147,602,0,3543,43,190,0,1046,214,823,0,5139,7,13,3,186
39899,KMDW,10,24,2011,54.580000,62.6,46.4,1309.8,39.580000,49.9,33.8,950.0,47.200000,51.6,43.3,1132.9,60,88,34,1452,994.850000,997.5,988.9,23876.5,22,99,0,529,52.720000,61.8,44.3,1265.2,52.720000,61.8,44.3,1265.2,6,14,3,159,259,340,180,6230,0.000000,0.05,0.00,0.09,153,608,0,3691,38,147,0,917,243,845,0,5835,7,16,3,186
39899,KMDW,10,25,2011,61.400000,73.4,50.0,1473.6,43.490000,53.5,35.5,1043.7,51.690000,57.7,43.3,1240.6,53,88,38,1276,990.200000,997.2,984.6,23764.7,86,100,37,2077,60.180000,73.4,47.8,1444.4,60.730000,75.6,47.8,1457.6,9,16,3,221,197,360,170,4740,0.000000,0.02,0.00,0.07,83,338,0,1995,70,271,0,1681,26,142,0,624,10,18,3,255
39899,KMDW,10,26,2011,49.780000,53.6,48.2,1194.6,43.450000,51.7,37.3,1042.8,46.600000,52.6,43.0,1118.3,79,94,66,1904,989.590000,991.9,985.6,23750.1,93,100,50,2246,44.580000,50.4,41.8,1069.9,44.580000,50.4,41.8,1069.9,12,16,9,296,211,360,0,5080,0.010000,0.04,0.00,0.12,40,173,0,961,39,170,0,944,1,28,0,30,14,18,10,342
39899,KMDW,10,27,2011,45.580000,50.0,39.2,1093.8,36.850000,39.1,33.7,884.4,41.550000,43.3,38.3,997.2,72,93,54,1747,994.750000,998.5,991.2,23874.0,49,100,0,1186,41.810000,49.3,35.9,1003.5,41.810000,49.3,35.9,1003.5,6,11,3,157,198,360,0,4760,0.000000,0.03,0.00,0.10,104,446,0,2500,65,282,0,1568,87,668,0,2111,7,13,3,183
39899,KMDW,10,28,2011,45.350000,53.6,37.4,1088.4,32.150000,37.3,26.6,771.6,39.580000,43.3,36.5,949.8,63,93,35,1534,997.460000,999.9,995.2,23939.1,53,91,0,1285,42.730000,52.1,33.8,1025.6,42.730000,52.1,33.8,1025.6,4,11,3,119,208,260,170,5000,0.000000,0.01,0.00,0.01,115,449,0,2765,61,257,0,1482,119,728,0,2877,5,13,3,136
39899,KMDW,10,29,2011,44.900000,53.6,35.6,1077.6,29.080000,33.7,23.0,698.0,38.220000,41.9,33.3,917.3,56,87,30,1360,995.400000,997.5,993.6,23889.6,10,78,0,244,41.680000,51.6,31.7,1000.2,41.680000,51.6,31.7,1000.2,5,12,1,135,242,360,170,5830,0.000000,0.00,0.00,0.00,143,575,0,3435,30,112,0,743,246,863,0,5927,6,14,1,156
39899,KMDW,10,30,2011,46.100000,55.4,35.6,1106.4,33.640000,42.7,26.5,807.4,40.580000,45.4,31.9,973.8,63,87,41,1524,994.680000,997.5,992.6,23872.2,66,99,1,1606,41.440000,51.6,32.8,994.5,41.440000,51.6,32.8,994.5,9,17,3,223,180,210,150,4330,0.000000,0.02,0.00,0.06,52,243,0,1251,50,232,0,1220,2,31,0,59,10,20,3,257
39899,KMDW,10,31,2011,45.950000,53.6,39.2,1102.8,36.400000,42.7,30.2,873.7,41.570000,44.5,37.5,997.7,71,100,41,1719,995.200000,998.5,992.2,23884.9,2,5,0,49,43.070000,49.9,35.0,1033.6,43.070000,49.9,35.0,1033.6,5,14,3,129,237,300,160,5690,0.000000,0.00,0.00,0.00,137,562,0,3304,35,138,0,857,227,854,0,5450,6,16,3,151
39899,KMDW,11,1,2011,52.330000,64.4,39.2,1255.8,37.340000,42.8,33.7,896.2,44.750000,52.6,36.8,1073.9,59,81,42,1421,996.910000,998.9,994.6,23925.9,5,43,0,137,49.730000,63.8,33.6,1193.5,49.730000,63.8,33.6,1193.5,7,12,3,189,177,200,160,4260,0.000000,0.00,0.00,0.00,136,553,0,3270,35,110,0,853,227,808,0,5458,9,14,3,219
39899,KMDW,11,2,2011,56.780000,64.4,48.2,1362.7,40.110000,51.7,33.7,962.7,48.280000,52.8,43.4,1158.6,55,87,42,1329,994.550000,996.2,991.2,23869.2,74,99,5,1787,54.250000,64.3,43.1,1302.0,54.250000,64.3,43.1,1302.0,9,15,5,223,163,240,0,3920,0.000000,0.00,0.00,0.00,79,348,0,1904,59,263,0,1423,56,562,0,1345,10,17,6,257
39899,KMDW,11,3,2011,47.300000,48.2,46.4,1135.2,42.330000,44.5,39.1,1015.8,44.800000,46.3,42.9,1075.3,83,93,71,1992,994.930000,999.2,992.6,23878.3,96,100,57,2304,40.670000,43.5,38.2,976.1,40.670000,43.5,38.2,976.1,15,20,9,362,30,60,20,740,0.010000,0.05,0.00,0.25,37,259,0,901,36,239,0,877,1,36,0,43,17,23,10,417
39899,KMDW,11,4,2011,46.330000,50.0,42.8,1111.8,36.100000,39.1,33.7,866.4,41.640000,43.0,39.8,999.3,68,87,54,1640,1002.680000,1004.9,999.5,24064.4,12,42,0,294,42.070000,46.3,38.6,1009.6,42.070000,46.3,38.6,1009.6,7,11,3,186,72,140,50,1730,0.000000,0.00,0.00,0.00,129,557,0,3117,38,202,0,918,211,845,0,5066,8,13,3,214
39899,KMDW,11,5,2011,47.150000,57.2,37.4,1131.6,30.210000,33.8,26.5,725.0,39.660000,46.0,33.1,951.9,52,70,38,1268,999.880000,1002.9,995.5,23997.1,31,78,0,744,43.000000,54.9,32.1,1031.9,43.000000,54.9,32.1,1031.9,7,12,5,190,156,190,130,3750,0.000000,0.00,0.00,0.00,128,517,0,3094,33,124,0,811,223,817,0,5362,9,14,6,218
39899,KMDW,11,6,2011,53.750000,57.2,48.2,1290.0,40.830000,44.5,28.3,979.8,47.270000,50.4,39.7,1134.4,62,81,46,1496,995.350000,997.5,994.2,23888.3,78,94,54,1876,50.110000,54.3,43.3,1202.7,50.110000,54.3,43.3,1202.7,10,14,8,263,191,210,170,4600,0.000000,0.01,0.00,0.01,75,344,0,1805,56,252,0,1351,45,277,0,1097,12,16,9,303
39899,KMDW,11,7,2011,53.450000,55.4,51.8,1282.8,47.130000,51.7,42.7,1131.0,50.080000,52.6,47.9,1201.9,79,94,67,1917,999.720000,1001.2,997.9,23993.2,96,100,75,2312,52.450000,55.4,47.8,1258.9,52.450000,55.4,47.8,1258.9,4,10,1,96,172,360,30,4140,0.000000,0.02,0.00,0.03,55,283,0,1324,49,230,0,1183,13,147,0,331,4,12,1,111
39899,KMDW,11,8,2011,50.230000,55.4,48.2,1205.4,48.180000,53.5,44.5,1156.2,49.170000,54.4,46.3,1180.1,92,100,87,2231,993.750000,997.9,990.6,23849.9,99,100,99,2395,46.610000,54.8,43.0,1118.7,46.610000,54.8,43.0,1118.7,8,12,3,199,147,360,20,3540,0.070000,0.41,0.00,1.66,10,61,0,258,10,61,0,258,0,0,0,0,9,14,3,232
39899,KMDW,11,9,2011,46.180000,59.0,37.4,1108.2,42.090000,57.1,30.1,1010.2,44.270000,57.9,34.3,1062.4,86,100,67,2071,985.450000,992.9,977.9,23650.9,90,100,35,2176,40.690000,55.7,28.7,976.6,40.690000,55.7,28.7,976.6,11,20,4,266,183,280,30,4410,0.020000,0.11,0.00,0.44,25,137,0,610,25,137,0,610,0,0,0,0,12,23,5,307
39899,KMDW,11,10,2011,35.900000,39.2,33.8,861.6,28.150000,30.1,26.5,675.6,32.780000,34.7,31.1,786.7,73,86,65,1770,993.010000,994.6,992.2,23832.3,50,99,1,1215,28.210000,31.9,24.8,677.0,28.210000,31.9,24.8,677.0,9,14,6,232,268,300,240,6440,0.000000,0.01,0.00,0.03,102,473,0,2469,39,189,0,942,149,786,0,3599,11,16,7,265
39899,KMDW,11,11,2011,36.880000,44.6,30.2,885.0,27.400000,28.3,26.5,657.6,33.070000,37.8,28.9,793.6,69,86,49,1675,990.930000,994.6,985.2,23782.2,33,96,2,804,30.910000,40.2,23.4,741.8,30.910000,40.2,23.4,741.8,7,12,4,172,210,270,170,5060,0.000000,0.00,0.00,0.00,80,330,0,1934,57,244,0,1373,64,371,0,1552,8,14,5,199
39899,KMDW,11,12,2011,48.650000,60.8,37.4,1167.6,35.670000,44.5,30.1,856.0,42.400000,48.7,34.3,1017.7,62,87,39,1511,984.930000,987.6,980.6,23638.2,43,99,0,1051,44.560000,58.7,31.4,1069.4,44.560000,58.7,31.4,1069.4,10,18,3,244,200,230,170,4800,0.000000,0.00,0.00,0.00,109,508,0,2630,36,186,0,880,173,812,0,4165,11,21,3,282
39899,KMDW,11,13,2011,58.250000,71.6,48.2,1398.0,42.580000,51.7,30.1,1022.0,50.190000,57.6,40.4,1204.5,58,82,29,1415,976.200000,980.6,970.9,23428.8,71,100,0,1725,55.100000,71.6,45.1,1322.5,55.350000,75.0,45.1,1328.3,14,19,6,349,211,270,180,5070,0.000000,0.01,0.00,0.05,27,123,0,657,27,118,0,652,0,19,0,19,16,22,7,403
39899,KMDW,11,14,2011,47.600000,51.8,42.8,1142.4,37.980000,42.7,30.1,911.4,43.050000,46.3,38.7,1033.2,69,87,50,1678,981.330000,984.6,978.9,23551.8,74,100,1,1781,45.390000,51.3,37.5,1089.3,45.390000,51.3,37.5,1089.3,4,8,3,108,172,340,0,4140,0.000000,0.00,0.00,0.00,38,253,0,930,36,212,0,885,4,87,0,97,5,9,3,125
39899,KMDW,11,15,2011,50.900000,62.6,39.2,1221.6,39.720000,48.1,33.7,953.3,45.280000,50.6,37.5,1086.8,68,93,36,1653,985.280000,987.6,983.2,23646.7,25,100,0,611,48.350000,61.0,33.9,1160.4,48.350000,61.0,33.9,1160.4,7,14,3,175,204,300,150,4900,0.000000,0.00,0.00,0.00,113,489,0,2732,31,105,0,744,209,795,0,5026,8,16,3,201
39899,KMDW,11,16,2011,38.830000,46.4,32.0,931.8,17.490000,30.1,11.1,419.8,31.410000,39.4,26.7,753.8,41,53,26,991,994.660000,998.9,988.2,23871.9,52,99,2,1264,31.890000,42.9,24.8,765.3,31.890000,42.9,24.8,765.3,9,15,5,238,294,320,240,7060,0.000000,0.00,0.00,0.00,74,313,0,1777,56,233,0,1366,42,180,0,1014,11,17,6,276
39899,KMDW,11,17,2011,31.330000,35.6,26.6,751.8,14.530000,15.7,12.7,348.6,26.220000,28.2,23.5,629.3,49,63,35,1180,999.550000,1001.2,997.9,23989.1,0,3,0,18,22.700000,28.7,15.2,544.7,22.700000,28.7,15.2,544.7,10,18,3,241,252,290,180,6060,0.000000,0.00,0.00,0.00,113,499,0,2731,25,95,0,613,226,882,0,5430,11,21,3,280
39899,KMDW,11,18,2011,41.150000,51.8,30.2,987.6,17.550000,21.2,13.6,421.3,32.740000,38.9,25.9,785.7,39,55,25,944,994.940000,1000.2,990.2,23878.6,30,77,4,722,33.460000,45.8,22.6,803.0,33.460000,45.8,22.6,803.0,13,20,5,330,194,200,180,4670,0.000000,0.00,0.00,0.00,96,444,0,2320,35,178,0,848,157,819,0,3785,15,23,6,380
39899,KMDW,11,19,2011,50.000000,57.2,42.8,1200.0,35.300000,51.7,21.2,847.1,43.450000,54.0,34.6,1042.7,58,82,36,1396,988.210000,991.6,984.6,23717.1,80,100,33,1927,44.600000,53.7,36.5,1070.3,44.600000,53.7,36.5,1070.3,13,20,10,331,196,230,180,4710,0.000000,0.01,0.00,0.03,59,283,0,1427,48,222,0,1152,31,177,0,761,15,23,12,383
39899,KMDW,11,20,2011,43.630000,55.4,39.2,1047.0,35.200000,49.9,31.9,844.8,39.770000,52.3,36.0,954.4,72,82,70,1733,999.550000,1003.9,988.6,23989.1,99,100,92,2378,37.290000,50.6,32.0,894.9,37.290000,50.6,32.0,894.9,11,18,5,270,170,360,0,4090,0.000000,0.00,0.00,0.00,47,203,0,1136,46,196,0,1105,3,15,0,72,13,21,6,312
39899,KMDW,11,21,2011,43.030000,46.4,39.2,1032.6,35.430000,37.3,33.7,850.2,39.550000,41.4,36.8,949.2,74,81,66,1794,1002.180000,1004.2,999.5,24052.4,74,100,20,1782,37.280000,41.4,33.9,894.6,37.280000,41.4,33.9,894.6,9,12,5,218,64,100,40,1540,0.000000,0.00,0.00,0.00,86,375,0,2084,46,187,0,1117,102,433,0,2471,10,14,6,250
39899,KMDW,11,22,2011,42.580000,44.6,39.2,1021.8,37.900000,42.7,35.5,909.6,40.400000,42.8,38.3,969.7,83,100,76,2015,993.290000,999.9,987.9,23838.9,99,100,99,2399,35.900000,38.4,33.5,861.6,35.900000,38.4,33.5,861.6,11,16,5,269,102,360,0,2450,0.040000,0.15,0.00,0.88,11,58,0,285,11,58,0,285,0,0,0,0,12,18,6,310
39899,KMDW,11,23,2011,41.080000,48.2,33.8,985.8,34.600000,37.3,31.9,830.4,38.150000,41.6,32.9,915.6,79,93,57,1897,998.840000,1000.5,993.9,23972.1,15,68,0,378,37.550000,47.2,28.6,901.2,37.550000,47.2,28.6,901.2,4,8,1,115,257,360,150,6190,0.000000,0.00,0.00,0.00,102,457,0,2462,30,104,0,729,189,781,0,4553,5,9,1,133
39899,KMDW,11,24,2011,43.250000,46.4,39.2,1038.0,39.400000,40.9,35.5,945.6,41.440000,43.7,37.5,994.6,86,93,81,2076,999.120000,1001.2,995.9,23978.8,30,100,0,737,36.760000,40.0,32.5,882.2,36.760000,40.0,32.5,882.2,11,15,6,267,212,240,190,5110,0.000000,0.00,0.00,0.00,70,332,0,1681,46,211,0,1121,66,612,0,1591,12,17,7,311
39899,KMDW,11,25,2011,49.100000,57.2,41.0,1178.4,40.900000,46.3,35.5,981.6,44.930000,50.5,38.5,1078.4,74,87,62,1780,992.150000,995.5,989.6,23811.6,49,100,0,1197,43.780000,53.9,33.5,1050.8,43.780000,53.9,33.5,1050.8,12,16,9,293,202,220,190,4870,0.000000,0.00,0.00,0.00,89,414,0,2142,36,168,0,870,141,719,0,3386,14,18,10,340
39899,KMDW,11,26,2011,53.830000,57.2,50.0,1291.8,48.250000,55.3,42.7,1157.9,50.860000,56.1,47.1,1220.6,82,100,67,1971,988.010000,990.6,984.9,23712.2,100,100,100,2400,50.350000,55.2,44.9,1208.5,50.350000,55.2,44.9,1208.5,10,14,6,242,207,320,170,4980,0.030000,0.17,0.00,0.64,12,52,0,297,12,52,0,297,0,0,0,0,11,16,7,282
39899,KMDW,11,27,2011,39.650000,46.4,35.6,951.6,35.950000,44.5,28.3,862.8,38.000000,45.4,32.6,912.0,87,93,75,2088,991.730000,997.5,985.9,23801.5,100,100,100,2400,32.240000,40.0,27.0,773.8,32.240000,40.0,27.0,773.8,10,16,8,262,321,350,280,7720,0.020000,0.08,0.00,0.47,15,91,0,381,15,91,0,381,0,0,0,0,12,18,9,304
39899,KMDW,11,28,2011,37.330000,39.2,33.8,895.8,31.000000,35.5,26.5,744.0,34.650000,37.5,31.7,831.5,78,93,69,1876,995.700000,998.2,991.2,23896.8,88,100,52,2116,29.380000,32.0,25.8,705.0,29.380000,32.0,25.8,705.0,10,16,6,263,176,360,20,4240,0.000000,0.01,0.00,0.01,48,239,0,1159,43,208,0,1045,12,81,0,298,12,18,7,305
39899,KMDW,11,29,2011,39.800000,44.6,33.8,955.2,29.500000,33.7,21.1,708.0,35.580000,38.7,29.5,853.8,66,81,55,1607,990.530000,992.9,988.6,23772.7,94,100,60,2271,29.500000,36.1,22.8,708.1,29.500000,36.1,22.8,708.1,20,28,16,489,193,360,0,4640,0.000000,0.00,0.00,0.00,36,200,0,883,35,184,0,847,3,38,0,92,23,32,18,564
39899,KMDW,11,30,2011,33.500000,42.8,24.8,804.0,16.880000,19.3,9.5,405.1,28.060000,32.2,22.7,673.4,52,74,24,1253,995.520000,998.9,991.9,23892.5,16,48,0,401,27.430000,40.1,17.9,658.3,27.430000,40.1,17.9,658.3,6,14,3,152,272,330,200,6540,0.000000,0.00,0.00,0.00,99,454,0,2384,23,93,0,568,209,868,0,5035,7,16,3,179
39899,KMDW,12,1,2011,38.000000,46.4,30.2,912.0,24.850000,28.3,19.3,596.4,32.910000,38.2,27.7,789.9,59,80,45,1439,1001.180000,1002.5,998.9,24028.3,76,99,45,1843,33.400000,42.4,24.3,801.7,33.400000,42.4,24.3,801.7,5,10,3,132,231,340,180,5550,0.000000,0.02,0.00,0.04,73,334,0,1760,40,196,0,960,98,606,0,2363,6,12,3,156
39899,KMDW,12,2,2011,37.100000,42.8,33.8,890.4,29.880000,33.7,28.3,717.0,34.060000,36.7,31.7,817.5,75,93,56,1822,1006.460000,1008.8,1003.2,24155.0,47,100,2,1146,31.430000,40.1,24.3,754.4,31.430000,40.1,24.3,754.4,6,12,2,164,236,350,120,5670,0.000000,0.02,0.00,0.05,78,325,0,1881,40,179,0,963,108,620,0,2592,7,14,2,191
39899,KMDW,12,3,2011,45.730000,50.0,35.6,1097.4,37.080000,40.9,30.1,889.8,41.660000,44.6,33.3,999.8,72,81,62,1733,999.520000,1004.9,991.9,23988.4,95,100,79,2298,40.320000,45.7,28.0,967.7,40.320000,45.7,28.0,967.7,10,19,5,242,187,360,140,4510,0.010000,0.06,0.00,0.29,22,98,0,550,22,98,0,550,0,0,0,0,11,22,6,277
39899,KMDW,12,4,2011,44.230000,51.8,37.4,1061.4,38.280000,48.1,28.3,918.6,41.430000,49.7,33.7,994.2,79,87,66,1918,994.720000,1001.9,989.6,23873.2,99,100,98,2393,38.180000,47.8,30.3,916.2,38.180000,47.8,30.3,916.2,11,18,6,270,254,330,190,6110,0.010000,0.04,0.00,0.16,25,140,0,611,25,139,0,610,0,1,0,1,12,21,7,310
39899,KMDW,12,5,2011,37.480000,39.2,35.6,899.4,30.400000,35.5,28.3,729.6,34.500000,37.5,32.6,828.0,75,87,70,1823,1001.800000,1002.9,1000.5,24043.2,98,100,90,2363,30.470000,34.2,27.5,731.2,30.470000,34.2,27.5,731.2,9,14,4,221,232,360,20,5580,0.000000,0.01,0.00,0.02,22,98,0,534,22,98,0,534,0,0,0,0,10,16,5,256
39899,KMDW,12,6,2011,34.030000,37.4,28.4,816.6,23.050000,30.1,19.3,553.2,30.150000,34.3,25.6,723.5,64,75,60,1542,1000.970000,1002.9,998.5,24023.3,67,100,0,1617,25.890000,30.3,21.2,621.3,25.890000,30.3,21.2,621.3,9,15,4,239,133,360,0,3210,0.000000,0.00,0.00,0.00,50,231,0,1215,44,195,0,1061,16,108,0,405,11,17,5,279
39899,KMDW,12,7,2011,30.650000,33.8,26.6,735.6,18.680000,21.1,13.6,448.3,26.900000,28.6,24.4,645.6,61,74,40,1482,995.500000,997.9,992.9,23892.0,12,48,0,291,22.440000,26.7,18.2,538.6,22.440000,26.7,18.2,538.6,8,16,3,211,259,280,240,6220,0.000000,0.00,0.00,0.00,93,434,0,2251,22,83,0,539,202,854,0,4861,10,18,3,246
39899,KMDW,12,8,2011,30.880000,35.6,24.8,741.0,21.330000,24.7,19.3,511.8,27.670000,30.5,23.2,664.1,68,80,51,1639,999.300000,1000.9,997.2,23983.1,66,100,0,1584,25.080000,30.7,19.1,601.8,25.080000,30.7,19.1,601.8,5,7,3,124,239,270,210,5750,0.000000,0.00,0.00,0.00,60,281,0,1447,43,199,0,1035,47,386,0,1150,6,8,3,146
39899,KMDW,12,9,2011,25.490000,32.0,19.4,611.7,14.860000,26.5,9.4,356.6,22.530000,28.9,16.6,540.6,61,93,46,1484,1003.320000,1007.9,999.5,24079.7,33,100,0,804,16.130000,23.5,8.6,387.0,16.130000,23.5,8.6,387.0,8,11,5,196,284,320,260,6830,0.000000,0.00,0.00,0.00,87,386,0,2109,26,122,0,637,179,717,0,4309,9,13,6,226
39899,KMDW,12,10,2011,20.300000,26.6,12.2,487.2,8.360000,13.9,4.0,200.7,17.050000,23.0,10.6,409.2,53,67,39,1295,1009.100000,1011.5,1007.9,24218.5,0,0,0,0,10.540000,18.2,0.7,253.0,10.540000,18.2,0.7,253.0,7,12,4,173,239,290,200,5740,0.000000,0.00,0.00,0.00,92,430,0,2220,22,83,0,535,202,856,0,4869,8,14,5,198
39899,KMDW,12,11,2011,32.830000,42.8,24.8,787.8,21.930000,26.5,15.7,526.2,28.960000,36.1,22.7,695.0,64,74,52,1544,1006.730000,1008.2,1005.2,24161.6,0,1,0,2,24.770000,36.5,15.3,594.4,24.770000,36.5,15.3,594.4,8,13,6,213,199,210,180,4780,0.000000,0.00,0.00,0.00,89,415,0,2155,22,83,0,550,191,817,0,4601,10,15,7,244
